Company,TypeName,OpSys,Processor,Inches,Display,IPS,Touchscreen,Resolution,X_res,Y_res,Ram,SSD,Hybrid_Storage,Gpu_Brand,Weight,Tier,Price,Pred_Price_TunedGB,TunedGB_Error,Pred_Price_UntunedGB,UntunedGB_Error_Value
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,13.3,Full HD,0,1,1920x1080,1920,1080,16,512,0,Intel,1.62,Mid-range,68145.12,69585.2479507857,1440.1279507857107,69032.47444266162,887.3544426616281
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,13.3,Full HD,1,1,1920x1080,1920,1080,8,0,0,Intel,1.62,Budget,44701.92,41932.27472411026,2769.645275889736,41724.76708983622,2977.152910163779
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,13.3,Full HD,1,1,1920x1080,1920,1080,12,256,0,Intel,1.6,Mid-range,69210.72,62179.591328735325,7031.128671264676,60849.52736663688,8361.19263336312
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,13.3,Quad HD+,0,1,3200x1800,3200,1800,8,512,0,Intel,1.24,High-end,107257.968,95631.0325148056,11626.93548519438,90191.92642978446,17066.04157021553
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,13.3,Quad HD+,0,1,3200x1800,3200,1800,16,512,0,Intel,1.22,High-end,101178.72,104449.26090215036,3270.5409021503583,99910.72603247728,1267.993967522736
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,15.6,Full HD,0,1,1920x1080,1920,1080,8,256,0,Intel,1.56,Mid-range,55890.72,59610.92043104337,3720.2004310433695,60487.83611962607,4597.1161196260655
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,15.6,Full HD,0,1,1920x1080,1920,1080,16,512,0,Intel,2.09,Mid-range,62817.12,85819.81657828158,23002.69657828157,85482.50762106577,22665.38762106577
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,15.6,Full HD,1,1,1920x1080,1920,1080,8,0,0,Intel,2.08,Budget,43636.32,50871.39454123895,7235.074541238951,51741.8760618454,8105.556061845404
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,15.6,Full HD,1,1,1920x1080,1920,1080,12,512,0,Intel,2.19,Mid-range,69210.72,71038.45265016126,1827.7326501612552,69950.00642149031,739.2864214903093
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,17.3,Full HD,0,1,1920x1080,1920,1080,16,512,0,Nvidia,2.77,Mid-range,95850.72,99583.88718337234,3733.1671833723376,100005.69851154234,4154.978511542344
Dell,2 in 1 Convertible,Windows 10,Intel Pentium,11.6,Normal,0,1,1366x768,1366,768,4,0,0,Intel,1.47,Budget,25521.12,33244.73711327477,7723.617113274773,37722.65184724891,12201.531847248913
Dell,2 in 1 Convertible,Windows 10,Other Intel Processor,18.0,Normal,0,1,1366x768,1366,768,4,8,0,Intel,1.39,Budget,32127.84,39060.50192863567,6932.661928635669,36208.04597244389,4080.2059724438914
Dell,Gaming,Linux,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,0,Nvidia,2.62,Budget,49497.12,51131.79755943128,1634.6775594312785,51377.53117474789,1880.4111747478887
Dell,Gaming,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,1000,Nvidia,2.65,Mid-range,50562.72,48623.746152319785,1938.973847680216,50729.53315458483,166.81315458483004
Dell,Gaming,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,0,Nvidia,2.56,Budget,43636.32,43609.07832545905,27.241674540950044,44178.28757254732,541.9675725473207
Dell,Gaming,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,0,Nvidia,2.65,Mid-range,53226.72,49096.06729915136,4130.652700848637,51245.3086455614,1981.4113544386053
Dell,Gaming,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,Nvidia,2.56,Budget,46833.12,47242.618431193805,409.4984311938024,46804.53365448065,28.586345519353927
Dell,Gaming,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,Nvidia,2.62,Mid-range,52480.8,52449.78383750437,31.01616249563085,53394.8169931176,914.0169931175988
Dell,Gaming,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,Nvidia,2.65,Mid-range,63669.6,53328.159473921696,10341.440526078302,54424.68246597042,9244.917534029575
Dell,Gaming,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,16,8,0,Nvidia,3.21,High-end,109277.28,86412.27662393702,22865.00337606297,85538.21414575448,23739.06585424552
Dell,Gaming,Windows 10,Intel Core i7,15.6,4K Ultra HD,0,0,3840x2160,3840,2160,8,8,0,Nvidia,2.62,Mid-range,79813.44,73485.38693023869,6328.053069761314,73157.29193640605,6656.148063593952
Dell,Gaming,Windows 10,Intel Core i7,15.6,4K Ultra HD,0,0,3840x2160,3840,2160,16,256,0,Nvidia,3.21,Mid-range,70809.12,85927.58890864416,15118.468908644163,81425.57694438506,10616.456944385063
Dell,Gaming,Windows 10,Intel Core i7,15.6,4K Ultra HD,0,0,3840x2160,3840,2160,16,512,0,Nvidia,2.62,Mid-range,89457.12,102991.87259368152,13534.752593681536,103653.00025809568,14195.880258095684
Dell,Gaming,Windows 10,Intel Core i7,15.6,4K Ultra HD,1,0,3840x2160,3840,2160,16,256,0,Nvidia,3.575,High-end,152859.7872,104205.04081770466,48654.74638229533,102758.52280073705,50101.26439926295
Dell,Gaming,Windows 10,Intel Core i7,15.6,4K Ultra HD,1,0,3840x2160,3840,2160,16,512,0,Nvidia,2.65,Mid-range,98301.6,102478.01708620031,4176.417086200323,103529.39301980208,5227.793019802077
Dell,Gaming,Windows 10,Intel Core i7,15.6,4K Ultra HD,1,1,3840x2160,3840,2160,16,8,0,Nvidia,2.72,Mid-range,58554.72,58465.0575828104,89.66241718960373,59071.31839041304,516.5983904130335
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,1000,Nvidia,2.62,Budget,47898.72,55073.76511701438,7175.045117014379,51132.55783190036,3233.8378319003605
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,0,Nvidia,2.62,Mid-range,61218.72,55608.73914320386,5609.980856796137,55589.34279188552,5629.377208114485
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,8,8,0,Nvidia,2.56,Mid-range,56502.9072,56724.21696969606,221.30976969606127,54493.36554009317,2009.541659906834
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,16,0,0,Nvidia,2.59,Budget,46833.6528,54634.87011056894,7801.217310568936,54350.16510047484,7516.512300474831
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,16,8,0,Nvidia,2.6,Mid-range,71874.72,75990.79724513253,4116.077245132532,74154.25067458996,2279.530674589958
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,16,256,0,Nvidia,2.62,Mid-range,78801.12,80629.79878775672,1828.6787877567256,78749.86785064712,51.252149352876586
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,16,256,0,Nvidia,3.21,High-end,147832.2864,107768.26957208075,40064.01682791926,107476.87026833558,40355.41613166443
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,16,256,0,Nvidia,3.49,High-end,149916.6,136384.5535380718,13532.0464619282,145293.94693469172,4622.653065308288
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,16,512,0,Nvidia,2.56,Mid-range,66560.5728,76572.60818882316,10012.035388823162,73660.16864242377,7099.595842423776
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,1,0,1920x1080,1920,1080,8,8,0,Nvidia,2.62,Mid-range,61751.52,62748.9423088587,997.4223088587024,64365.37546621625,2613.8554662162496
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,1,0,1920x1080,1920,1080,16,8,0,Nvidia,2.65,Mid-range,71874.72,75406.92975891836,3532.209758918354,76693.17009393626,4818.450093936262
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,1,0,1920x1080,1920,1080,16,256,0,Nvidia,2.65,Mid-range,79866.72,80105.25671493943,238.5367149394297,79972.30438823563,105.58438823562756
Dell,Gaming,Windows 10,Intel Core i7,17.3,4K Ultra HD,0,0,3840x2160,3840,2160,32,1000,0,Nvidia,3.575,High-end,194972.832,192812.77874998184,2160.053250018158,193270.0598784749,1702.7721215251077
Dell,Gaming,Windows 10,Intel Core i7,17.3,4K Ultra HD,1,0,3840x2160,3840,2160,16,512,0,Nvidia,3.575,High-end,168045.12,153528.41894280666,14516.701057193335,152308.4559749549,15736.664025045087
Dell,Gaming,Windows 10,Intel Core i7,17.3,4K Ultra HD,1,0,3840x2160,3840,2160,32,512,0,Nvidia,3.575,High-end,167691.8736,178928.23176375937,11236.358163759374,176475.65842845544,8783.78482845545
Dell,Gaming,Windows 10,Intel Core i7,17.3,Full HD,0,0,1920x1080,1920,1080,32,256,0,Nvidia,3.575,High-end,149184.0,149169.44143754023,14.558562459773384,147674.34844273425,1509.6515572657518
Dell,Gaming,Windows 10,Intel Core i7,17.3,Full HD,1,0,1920x1080,1920,1080,16,8,0,Nvidia,3.575,High-end,146993.92560000002,137567.10579292124,9426.819807078777,143614.47466839245,3379.450931607571
Dell,Gaming,Windows 10,Intel Core i7,17.3,Full HD,1,0,1920x1080,1920,1080,16,256,0,Nvidia,3.575,High-end,137338.2576,143335.1154346712,5996.857834671187,140484.71276925242,3146.455169252411
Dell,Gaming,Windows 10,Intel Core i7,17.3,Full HD,1,0,1920x1080,1920,1080,32,256,0,Nvidia,3.575,High-end,167778.72,147300.66244744108,20478.057552558923,146712.44658672402,21066.27341327598
Dell,Gaming,Windows 10,Intel Core i7,17.3,Full HD,1,0,1920x1080,1920,1080,32,512,0,Nvidia,3.575,High-end,163723.5792,172469.67703457558,8746.097834575572,177228.37296578317,13504.793765783164
Dell,Gaming,Windows 10,Intel Core i7,17.3,Full HD,1,0,1920x1080,1920,1080,32,1000,0,Nvidia,3.575,High-end,191211.264,194737.6277746093,3526.3637746093154,196271.9530705308,5060.689070530789
Dell,Gaming,Windows 10,Intel Core i7,17.3,Normal,0,0,2560x1440,2560,1440,16,512,0,Nvidia,3.575,High-end,146946.24,150508.63284083866,3562.392840838671,158251.85625159647,11305.616251596482
Dell,Gaming,Windows 10,Intel Core i7,18.0,Normal,1,0,2560x1440,2560,1440,16,256,0,Nvidia,3.575,High-end,149130.72,148730.55456442042,400.1654355795763,148879.18895925325,251.53104074674772
Dell,Netbook,Chrome OS,Intel Celeron,11.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,1.26,Budget,15717.6,16378.791869303132,661.1918693031312,15636.661663113418,80.93833688658196
Dell,Netbook,Windows 10,Intel Pentium,11.6,Normal,0,0,1366x768,1366,768,4,8,0,Intel,1.63,Budget,39640.32,38874.22549233576,766.0945076642456,39324.16161737524,316.1583826247588
Dell,Notebook,Linux,Intel Celeron,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,2.2,Budget,14646.672,15554.597793244777,907.9257932447744,15014.374695899343,367.70269589934287
Dell,Notebook,Linux,Intel Core i3,15.6,Full HD,0,0,1920x1080,1920,1080,4,0,0,AMD,2.25,Budget,22803.84,22884.41696687853,80.57696687852876,22810.74478253014,6.904782530138618
Dell,Notebook,Linux,Intel Core i3,15.6,Full HD,0,0,1920x1080,1920,1080,4,256,0,AMD,2.2,Budget,25840.8,23944.30729799836,1896.4927020016405,24588.849156329445,1251.9508436705546
Dell,Notebook,Linux,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,4,0,0,AMD,2.18,Budget,24527.448,24388.33103602565,139.11696397434935,24062.699528291443,464.7484717085572
Dell,Notebook,Linux,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,4,0,0,AMD,2.25,Budget,24808.2336,25210.30261550947,402.0690155094708,23851.38048226012,956.8531177398836
Dell,Notebook,Linux,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,2.18,Budget,23650.992,22857.53464067863,793.4573593213681,23087.24299391536,563.7490060846394
Dell,Notebook,Linux,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,2.25,Budget,19127.52,23289.650808928232,4162.130808928232,22884.49006815357,3756.970068153565
Dell,Notebook,Linux,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,8,256,0,Nvidia,1.64,Mid-range,58021.92,58745.69559040341,723.7755904034129,57700.76049017475,321.159509825251
Dell,Notebook,Linux,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,4,256,0,AMD,2.3,Budget,31909.392,30201.352238588337,1708.0397614116628,29689.99435564554,2219.39764435446
Dell,Notebook,Linux,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,0,AMD,2.2,Budget,34472.16,33359.43750515294,1112.7224948470612,34974.348984960314,502.1889849603104
Dell,Notebook,Linux,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,0,Intel,1.98,Budget,38681.28,37045.35818565399,1635.9218143460091,37934.34825573012,746.9317442698812
Dell,Notebook,Linux,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,AMD,2.2,Budget,36089.208,36950.84663703596,861.6386370359614,36081.32527679954,7.882723200462351
Dell,Notebook,Linux,Intel Core i5,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,1.93,Budget,46300.32,40976.0772513726,5324.242748627403,44091.17812393011,2209.141876069887
Dell,Notebook,Linux,Intel Core i5,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,2.09,Budget,27899.0064,30950.833266177397,3051.8268661773945,30792.15313898869,2893.146738988693
Dell,Notebook,Linux,Intel Core i5,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,2.18,Budget,27804.7008,29480.457765576968,1675.7569655769694,30171.82689067352,2367.126090673519
Dell,Notebook,Linux,Intel Core i5,15.6,Normal,0,0,1366x768,1366,768,8,0,0,AMD,2.32,Budget,31409.6256,32693.56779185383,1283.942191853832,32714.51201781477,1304.8864178147703
Dell,Notebook,Linux,Intel Core i5,17.3,Full HD,1,0,1920x1080,1920,1080,8,8,0,AMD,2.8,Budget,47365.92,49857.25189387248,2491.331893872484,49043.01807128881,1677.0980712888122
Dell,Notebook,Linux,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,0,AMD,2.2,Budget,31962.672,36473.98903096126,4511.3170309612615,38200.46536707592,6237.793367075923
Dell,Notebook,Linux,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,AMD,2.14,Budget,39164.5296,37211.36895039306,1953.1606496069437,37415.9563036461,1748.5732963539049
Dell,Notebook,Linux,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,AMD,2.2,Budget,39907.2528,39061.89970882379,845.3530911762136,40845.50438454814,938.2515845481394
Dell,Notebook,Linux,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,AMD,2.33,Budget,41498.1936,42386.40622498635,888.2126249863504,42116.62227387854,618.4286738785449
Dell,Notebook,Linux,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,Nvidia,1.98,Budget,47686.1328,51575.17929552771,3889.046495527713,53087.53115264682,5401.398352646822
Dell,Notebook,Linux,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,16,256,0,AMD,2.36,Budget,47898.72,57275.89517075799,9377.17517075799,56066.27180032377,8167.551800323767
Dell,Notebook,Linux,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,16,256,0,AMD,2.02,Mid-range,55890.72,56126.38821283136,235.66821283135505,56675.33430147102,784.6143014710178
Dell,Notebook,Linux,Intel Core i7,15.6,Normal,0,0,1366x768,1366,768,8,0,0,AMD,2.3,Budget,42943.1472,36492.821563172816,6450.325636827183,36592.3702477062,6350.776952293796
Dell,Notebook,Linux,Intel Core i7,17.3,Full HD,0,0,1920x1080,1920,1080,8,0,0,AMD,2.83,Budget,46087.2,46820.756322498455,733.556322498458,47237.93405679011,1150.734056790112
Dell,Notebook,Linux,Intel Core i7,17.3,Full HD,0,0,1920x1080,1920,1080,8,8,0,AMD,2.8,Mid-range,58554.72,52615.61847857203,5939.101521427969,54057.46027339938,4497.25972660062
Dell,Notebook,Linux,Intel Pentium,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,2.2,Budget,19113.9336,19903.93989420173,790.0062942017321,19359.08229307321,245.14869307320987
Dell,Notebook,Windows 10,Intel Celeron,15.6,Normal,0,0,1366x768,1366,768,2,0,0,Intel,2.2,Budget,20193.12,17981.76693083638,2211.353069163619,19834.59502785156,358.52497214844334
Dell,Notebook,Windows 10,Intel Celeron,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,1.8,Budget,16463.52,18803.899671483225,2340.379671483224,17683.288592784535,1219.768592784534
Dell,Notebook,Windows 10,Intel Core i3,13.3,Normal,0,0,1366x768,1366,768,4,0,0,Intel,1.65,Budget,45234.72,34356.9394577818,10877.7805422182,34388.8266682751,10845.893331724905
Dell,Notebook,Windows 10,Intel Core i3,13.3,Normal,0,0,1366x768,1366,768,4,8,0,Intel,1.65,Budget,36709.92,38009.7923615967,1299.8723615967028,38079.4132722768,1369.493272276799
Dell,Notebook,Windows 10,Intel Core i3,14.0,Full HD,0,0,1920x1080,1920,1080,4,8,0,Intel,1.6,Budget,39207.1536,37275.54467489663,1931.60892510337,38042.33894266742,1164.8146573325794
Dell,Notebook,Windows 10,Intel Core i3,14.0,Normal,0,0,1366x768,1366,768,4,0,0,Intel,1.76,Budget,31168.8,29031.623595497626,2137.1764045023738,29933.54618865207,1235.2538113479277
Dell,Notebook,Windows 10,Intel Core i3,14.0,Normal,0,0,1366x768,1366,768,8,8,0,Intel,1.79,Budget,39427.2,39599.97498162987,172.77498162987467,38451.95954757584,975.2404524241574
Dell,Notebook,Windows 10,Intel Core i3,15.6,Full HD,0,0,1920x1080,1920,1080,4,0,0,AMD,2.2,Budget,23922.72,26382.50904565933,2459.7890456593304,26417.98754384457,2495.267543844569
Dell,Notebook,Windows 10,Intel Core i3,15.6,Full HD,0,0,1920x1080,1920,1080,4,256,0,AMD,2.2,Budget,26581.392,29403.9831114681,2822.5911114681003,30902.88034292777,4321.488342927769
Dell,Notebook,Windows 10,Intel Core i3,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,AMD,2.0,Budget,39373.92,43387.26292107039,4013.342921070391,41613.56370464459,2239.643704644593
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,2.06,Budget,25679.8944,28281.28573125136,2601.3913312513578,27929.99900771445,2250.104607714453
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,2.29,Budget,26107.2,25880.87054891589,226.32945108411516,25582.386495060506,524.813504939495
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,4,0,0,AMD,2.18,Budget,32817.816,28097.61493547712,4720.20106452288,27661.49394166484,5156.322058335158
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,4,0,0,AMD,2.2,Budget,29073.2976,28071.072095546853,1002.2255044531483,27623.179950253605,1450.1176497463966
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,2.18,Budget,30508.128,26855.368070268854,3652.759929731139,26540.15512005881,3967.9728799411823
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,2.3,Budget,22305.1392,26473.68830518301,4168.549105183007,26311.22938357239,4006.090183572389
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,4,8,0,AMD,2.3,Budget,26586.72,29357.48867144196,2770.768671441958,29600.10851581304,3013.38851581304
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,4,8,0,Intel,2.18,Budget,29144.16,28544.417196269744,599.7428037302561,28647.28556861036,496.8744313896386
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,6,0,0,Intel,2.3,Budget,24455.52,25311.85708755519,856.3370875551882,25498.48437321026,1042.9643732102595
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,8,0,0,Intel,2.3,Budget,24455.52,25783.124796937987,1327.604796937987,26288.696582085915,1833.1765820859143
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,8,256,0,Intel,2.0,Budget,35431.2,38164.42427524184,2733.224275241846,36803.978837254406,1372.7788372544092
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,1,1366x768,1366,768,6,0,0,Intel,2.3,Budget,23389.92,23551.79905815603,161.87905815603153,23208.045096911515,181.8749030884828
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,1,1366x768,1366,768,8,0,0,Intel,2.3,Budget,24988.8528,23562.469007625325,1426.383792374676,22996.74559629197,1992.1072037080305
Dell,Notebook,Windows 10,Intel Core i3,17.3,Normal,0,0,1600x900,1600,900,4,0,0,AMD,2.36,Budget,35111.52,32938.45789815487,2173.0621018451275,31527.779166069704,3583.740833930293
Dell,Notebook,Windows 10,Intel Core i5,13.3,Full HD,0,1,1920x1080,1920,1080,8,0,0,Intel,1.62,Budget,34578.72,33064.10449578837,1514.6155042116295,33174.86245455418,1403.8575454458187
Dell,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,8,8,0,Intel,1.6,Mid-range,59620.32,56456.61651800039,3163.7034819996115,56588.92042251516,3031.399577484837
Dell,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.36,Mid-range,76030.56,82514.3291664105,6483.769166410508,77373.39266655542,1342.8326665554196
Dell,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.56,Mid-range,65481.12,59592.24288591834,5888.877114081661,57952.15058630036,7528.969413699648
Dell,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.6,Mid-range,54984.96,60267.86864094013,5282.908640940135,58735.6392728268,3750.6792728268047
Dell,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.64,Mid-range,68184.0144,60163.944172417614,8020.070227582386,58084.5847239889,10099.429676011105
Dell,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,8,256,0,Nvidia,1.64,Mid-range,62817.12,63935.58462746305,1118.4646274630504,64416.280098920026,1599.1600989200233
Dell,Notebook,Windows 10,Intel Core i5,14.0,Normal,0,0,1366x768,1366,768,4,0,0,Intel,1.6,Budget,46620.0,44904.34915434496,1715.6508456550364,45098.258805511374,1521.7411944886262
Dell,Notebook,Windows 10,Intel Core i5,14.0,Normal,0,0,1366x768,1366,768,4,0,0,Intel,1.76,Budget,40226.4,43856.796409909264,3630.396409909263,43863.475659430114,3637.075659430113
Dell,Notebook,Windows 10,Intel Core i5,14.0,Normal,0,0,1366x768,1366,768,8,256,0,Intel,1.6,Mid-range,60031.1088,55158.24844171125,4872.860358288752,53286.58205344661,6744.526746553391
Dell,Notebook,Windows 10,Intel Core i5,15.6,4K Ultra HD,0,1,3840x2160,3840,2160,8,256,0,Nvidia,2.06,Mid-range,93186.72,78226.74762594928,14959.972374050718,70533.04206725163,22653.677932748367
Dell,Notebook,Windows 10,Intel Core i5,15.6,4K Ultra HD,1,1,3840x2160,3840,2160,8,256,0,Nvidia,2.04,High-end,119916.2304,82599.45076232243,37316.779637677566,73701.92656549526,46214.30383450474
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,4,0,0,AMD,2.3,Budget,31168.8,33671.51254293318,2502.7125429331827,33628.48516366433,2459.6851636643296
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,4,0,0,AMD,2.2,Budget,41345.28,34795.50319720319,6549.776802796812,33944.01836351118,7401.261636488816
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,4,0,0,Intel,2.18,Budget,35004.96,34728.310673090666,276.64932690933347,33644.57654186993,1360.383458130069
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,4,0,0,Intel,2.25,Budget,29783.52,32105.92867198712,2322.408671987116,32520.223385949168,2736.703385949168
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,4,8,0,Nvidia,2.18,Budget,48618.0,44119.05783491444,4498.942165085558,43897.62117711434,4720.378822885657
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,4,256,0,AMD,2.2,Budget,39906.72,35912.25404671571,3994.465953284293,36822.88469866638,3083.835301333624
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,4,256,0,AMD,2.3,Budget,34045.92,34872.24428106003,826.324281060035,36480.5912273436,2434.6712273435987
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,0,Intel,1.9,Budget,49816.8,49586.00061010987,230.7993898901332,49393.36980844059,423.4301915594114
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,0,Intel,2.09,Mid-range,55754.3232,42632.06658276303,13122.25661723697,42399.181073701664,13355.142126298337
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,0,AMD,2.24,Budget,30103.2,34866.58077103277,4763.380771032771,36972.89199080448,6869.6919908044765
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,0,AMD,2.36,Budget,34035.264,39942.53434396705,5907.270343967044,40400.53872581644,6365.274725816438
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,0,Intel,2.18,Budget,44542.08,38734.3999572098,5807.680042790205,38875.26071615034,5666.819283849662
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,0,AMD,2.02,Budget,40439.52,41962.9071940283,1523.387194028306,42706.674262280765,2267.1542622807683
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,8,0,Intel,1.9,Mid-range,50349.6,57686.57743892373,7336.977438923735,54615.05181795471,4265.4518179547085
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,8,0,AMD,2.33,Budget,44968.32,45667.14364291634,698.8236429163444,43298.42135085735,1669.8986491426476
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,AMD,2.13,Budget,38787.84,42324.28604982134,3536.446049821345,40241.11939948204,1453.2793994820458
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,AMD,2.18,Budget,42081.0768,44742.575452057725,2661.498652057722,44298.12729919754,2217.0504991975395
