Company,TypeName,OpSys,Processor,Inches,Display,IPS,Touchscreen,X_res,Y_res,Ram,SSD,Hybrid_Storage,Gpu_Brand,Weight,Price
Asus,Notebook,Windows 10,Intel Pentium,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.65,16463.52
Asus,Notebook,Windows 10,Intel Pentium,15.6,Normal,0,0,1920,1080,8,8,0,Intel,2.0,31003.632
Asus,Notebook,Windows 10,Intel Pentium,17.3,Normal,0,0,1366,768,4,0,0,Nvidia,2.8,24944.0976
Asus,Notebook,Windows 10,Intel Pentium,17.3,Normal,0,0,1600,900,4,0,0,Nvidia,2.8,28238.4
Asus,Notebook,Windows 11,AMD E-Series,14.0,Normal,0,0,1366,768,4,64,0,AMD,1.65,14811.3072
Asus,Ultrabook,Windows 10,Intel Core i5,13.3,Full HD,1,0,1920,1080,8,512,0,Nvidia,1.45,54665.28
Asus,Ultrabook,Windows 10,Intel Core i5,13.3,Quad HD+,1,0,3200,1800,8,256,0,Intel,1.2,60153.12
Asus,Ultrabook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920,1080,8,256,0,Intel,1.1,60472.8
Asus,Ultrabook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,Nvidia,1.7,52054.56
Asus,Ultrabook,Windows 10,Intel Core i7,12.5,Full HD,0,0,1920,1080,16,512,0,Intel,0.91,103896.0
Asus,Ultrabook,Windows 10,Intel Core i7,13.3,Full HD,0,0,1920,1080,8,256,0,Intel,1.45,68198.4
Asus,Ultrabook,Windows 10,Intel Core i7,13.3,Full HD,0,1,1920,1080,16,512,0,Intel,1.1,93181.392
Asus,Ultrabook,Windows 10,Intel Core i7,14.0,Full HD,0,0,1920,1080,8,256,0,Intel,1.25,57222.72
Asus,Ultrabook,Windows 10,Intel Core i7,14.0,Full HD,0,0,1920,1080,8,512,0,Intel,1.1,99793.44
Asus,Ultrabook,Windows 10,Intel Core i7,14.0,Full HD,0,0,1920,1080,16,512,0,Intel,3.575,101232.0
Asus,Ultrabook,Windows 10,Intel Core i7,14.0,Full HD,0,0,1920,1080,16,512,0,Nvidia,1.3,79653.6
Asus,Ultrabook,Windows 10,Intel Core i7,14.0,Full HD,1,0,1920,1080,8,256,0,Nvidia,1.3,63563.04
Asus,Ultrabook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,256,0,Nvidia,1.7,55938.672
Asus,Ultrabook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,16,256,0,Nvidia,1.5,67239.36
Asus,Ultrabook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,16,512,0,Nvidia,1.63,78215.04
Asus,Ultrabook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,16,512,0,Nvidia,1.8,105654.24
Asus,Ultrabook,Windows 10,Other Intel Processor,13.3,Full HD,1,0,1920,1080,8,512,0,Intel,1.2,38841.12
Chuwi,Notebook,Windows 10,Intel Atom,15.6,Full HD,0,0,1920,1080,4,0,0,Intel,1.89,13157.229599999999
Chuwi,Notebook,Windows 10,Intel Celeron,12.3,Retina Display,1,0,2736,1824,6,0,0,Intel,1.4,23922.72
Dell,2 in 1 Convertible,Windows 10,Intel Core i3,13.3,Full HD,0,1,1920,1080,4,0,0,Intel,1.71,34578.72
Dell,2 in 1 Convertible,Windows 10,Intel Core i3,15.0,Full HD,0,1,1920,1080,4,0,0,Intel,2.08,27119.52
Dell,2 in 1 Convertible,Windows 10,Intel Core i3,15.6,Full HD,1,1,1920,1080,4,0,0,Intel,2.08,42410.3472
Dell,2 in 1 Convertible,Windows 10,Intel Core i5,12.5,Full HD,0,1,1920,1080,8,256,0,Intel,1.34,88977.6
Dell,2 in 1 Convertible,Windows 10,Intel Core i5,13.3,Full HD,0,1,1920,1080,8,0,0,Intel,1.55,35111.52
Dell,2 in 1 Convertible,Windows 10,Intel Core i5,13.3,Full HD,0,1,1920,1080,8,256,0,Intel,1.24,101178.72
Dell,2 in 1 Convertible,Windows 10,Intel Core i5,13.3,Full HD,0,1,1920,1080,8,256,0,Intel,1.62,43636.32
Dell,2 in 1 Convertible,Windows 10,Intel Core i5,13.3,Full HD,1,1,1920,1080,8,256,0,Intel,1.6,63882.72
Dell,2 in 1 Convertible,Windows 10,Intel Core i5,13.3,Quad HD+,0,1,3200,1800,8,256,0,Intel,1.24,96596.64
Dell,2 in 1 Convertible,Windows 10,Intel Core i5,15.6,Full HD,0,1,1920,1080,8,256,0,Intel,2.67,42570.72
Dell,2 in 1 Convertible,Windows 10,Intel Core i5,15.6,Full HD,1,1,1920,1080,8,256,0,Intel,2.191,53226.72
Dell,2 in 1 Convertible,Windows 10,Intel Core i5,15.6,Full HD,1,1,1920,1080,8,256,0,Intel,2.3,58288.32
Dell,2 in 1 Convertible,Windows 10,Intel Core i5,17.3,Full HD,0,1,1920,1080,12,0,0,Nvidia,2.77,53226.72
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,13.3,Full HD,0,1,1920,1080,8,256,0,Intel,1.62,44409.412800000006
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,13.3,Full HD,0,1,1920,1080,16,256,0,Intel,1.22,87858.72
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,13.3,Full HD,0,1,1920,1080,16,512,0,Intel,1.62,68145.12
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,13.3,Full HD,1,1,1920,1080,8,0,0,Intel,1.62,44701.92
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,13.3,Full HD,1,1,1920,1080,12,256,0,Intel,1.6,69210.72
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,13.3,Quad HD+,0,1,3200,1800,8,512,0,Intel,1.24,107257.968
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,13.3,Quad HD+,0,1,3200,1800,16,512,0,Intel,1.22,101178.72
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,15.6,Full HD,0,1,1920,1080,8,256,0,Intel,1.56,55890.72
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,15.6,Full HD,0,1,1920,1080,16,512,0,Intel,2.09,62817.12
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,15.6,Full HD,1,1,1920,1080,8,0,0,Intel,2.08,43636.32
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,15.6,Full HD,1,1,1920,1080,12,512,0,Intel,2.19,69210.72
Dell,2 in 1 Convertible,Windows 10,Intel Core i7,17.3,Full HD,0,1,1920,1080,16,512,0,Nvidia,2.77,95850.72
Dell,2 in 1 Convertible,Windows 10,Intel Pentium,11.600000000000001,Normal,0,1,1366,768,4,0,0,Intel,1.47,25521.12
Dell,2 in 1 Convertible,Windows 10,Other Intel Processor,18.0,Normal,0,1,1366,768,4,8,0,Intel,1.39,32127.84
Dell,Gaming,Linux,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,0,0,Nvidia,2.62,49497.12
Dell,Gaming,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,0,1000,Nvidia,2.65,50562.72
Dell,Gaming,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,0,0,Nvidia,2.56,43636.32
Dell,Gaming,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,0,0,Nvidia,2.65,53226.72
Dell,Gaming,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,Nvidia,2.56,46833.12
Dell,Gaming,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,Nvidia,2.62,52480.8
Dell,Gaming,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,Nvidia,2.65,63669.6
Dell,Gaming,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,16,8,0,Nvidia,3.21,109277.28
Dell,Gaming,Windows 10,Intel Core i7,15.6,4K Ultra HD,0,0,3840,2160,8,8,0,Nvidia,2.62,79813.44
Dell,Gaming,Windows 10,Intel Core i7,15.6,4K Ultra HD,0,0,3840,2160,16,256,0,Nvidia,3.21,70809.12
Dell,Gaming,Windows 10,Intel Core i7,15.6,4K Ultra HD,0,0,3840,2160,16,512,0,Nvidia,2.62,89457.12
Dell,Gaming,Windows 10,Intel Core i7,15.6,4K Ultra HD,1,0,3840,2160,16,256,0,Nvidia,3.575,152859.7872
Dell,Gaming,Windows 10,Intel Core i7,15.6,4K Ultra HD,1,0,3840,2160,16,512,0,Nvidia,2.65,98301.6
Dell,Gaming,Windows 10,Intel Core i7,15.6,4K Ultra HD,1,1,3840,2160,16,8,0,Nvidia,2.72,58554.72
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,0,1000,Nvidia,2.62,47898.72
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,0,0,Nvidia,2.62,61218.72
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,8,0,Nvidia,2.56,56502.9072
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,16,0,0,Nvidia,2.59,46833.6528
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,16,8,0,Nvidia,2.6,71874.72
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,16,256,0,Nvidia,2.62,78801.12
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,16,256,0,Nvidia,3.21,147832.2864
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,16,256,0,Nvidia,3.49,149916.6
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,16,512,0,Nvidia,2.56,66560.5728
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,1,0,1920,1080,8,8,0,Nvidia,2.62,61751.52
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,1,0,1920,1080,16,8,0,Nvidia,2.65,71874.72
Dell,Gaming,Windows 10,Intel Core i7,15.6,Full HD,1,0,1920,1080,16,256,0,Nvidia,2.65,79866.72
Dell,Gaming,Windows 10,Intel Core i7,17.3,4K Ultra HD,0,0,3840,2160,32,1000,0,Nvidia,3.575,194972.832
Dell,Gaming,Windows 10,Intel Core i7,17.3,4K Ultra HD,1,0,3840,2160,16,512,0,Nvidia,3.575,168045.12
Dell,Gaming,Windows 10,Intel Core i7,17.3,4K Ultra HD,1,0,3840,2160,32,512,0,Nvidia,3.575,167691.8736
Dell,Gaming,Windows 10,Intel Core i7,17.3,Full HD,0,0,1920,1080,32,256,0,Nvidia,3.575,149184.0
Dell,Gaming,Windows 10,Intel Core i7,17.3,Full HD,1,0,1920,1080,16,8,0,Nvidia,3.575,146993.92560000002
Dell,Gaming,Windows 10,Intel Core i7,17.3,Full HD,1,0,1920,1080,16,256,0,Nvidia,3.575,137338.2576
Dell,Gaming,Windows 10,Intel Core i7,17.3,Full HD,1,0,1920,1080,32,256,0,Nvidia,3.575,167778.72
Dell,Gaming,Windows 10,Intel Core i7,17.3,Full HD,1,0,1920,1080,32,512,0,Nvidia,3.575,163723.5792
Dell,Gaming,Windows 10,Intel Core i7,17.3,Full HD,1,0,1920,1080,32,1000,0,Nvidia,3.575,191211.264
Dell,Gaming,Windows 10,Intel Core i7,17.3,Normal,0,0,2560,1440,16,512,0,Nvidia,3.575,146946.24
Dell,Gaming,Windows 10,Intel Core i7,18.0,Normal,1,0,2560,1440,16,256,0,Nvidia,3.575,149130.72
Dell,Netbook,Chrome OS,Intel Celeron,11.600000000000001,Normal,0,0,1366,768,4,0,0,Intel,1.26,15717.6
Dell,Netbook,Windows 10,Intel Pentium,11.600000000000001,Normal,0,0,1366,768,4,8,0,Intel,1.63,39640.32
Dell,Notebook,Linux,Intel Celeron,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.2,14646.672
Dell,Notebook,Linux,Intel Core i3,15.6,Full HD,0,0,1920,1080,4,0,0,AMD,2.25,22803.84
Dell,Notebook,Linux,Intel Core i3,15.6,Full HD,0,0,1920,1080,4,256,0,AMD,2.2,25840.8
Dell,Notebook,Linux,Intel Core i3,15.6,Normal,0,0,1366,768,4,0,0,AMD,2.18,24527.448
Dell,Notebook,Linux,Intel Core i3,15.6,Normal,0,0,1366,768,4,0,0,AMD,2.25,24808.2336
Dell,Notebook,Linux,Intel Core i3,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.18,23650.992
Dell,Notebook,Linux,Intel Core i3,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.25,19127.52
Dell,Notebook,Linux,Intel Core i5,14.0,Full HD,0,0,1920,1080,8,256,0,Nvidia,1.64,58021.92
Dell,Notebook,Linux,Intel Core i5,15.6,Full HD,0,0,1920,1080,4,256,0,AMD,2.3,31909.392
Dell,Notebook,Linux,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,0,0,AMD,2.2,34472.16
Dell,Notebook,Linux,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,0,0,Intel,1.98,38681.28
Dell,Notebook,Linux,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,AMD,2.2,36089.208
Dell,Notebook,Linux,Intel Core i5,15.6,Normal,0,0,1366,768,4,0,0,Intel,1.93,46300.32
Dell,Notebook,Linux,Intel Core i5,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.09,27899.0064
Dell,Notebook,Linux,Intel Core i5,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.18,27804.7008
Dell,Notebook,Linux,Intel Core i5,15.6,Normal,0,0,1366,768,8,0,0,AMD,2.32,31409.6256
Dell,Notebook,Linux,Intel Core i5,17.3,Full HD,1,0,1920,1080,8,8,0,AMD,2.8,47365.92
Dell,Notebook,Linux,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,0,0,AMD,2.2,31962.672
Dell,Notebook,Linux,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,256,0,AMD,2.14,39164.5296
Dell,Notebook,Linux,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,256,0,AMD,2.2,39907.2528
Dell,Notebook,Linux,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,256,0,AMD,2.33,41498.1936
Dell,Notebook,Linux,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,256,0,Nvidia,1.98,47686.1328
Dell,Notebook,Linux,Intel Core i7,15.6,Full HD,0,0,1920,1080,16,256,0,AMD,2.36,47898.72
Dell,Notebook,Linux,Intel Core i7,15.6,Full HD,0,0,1920,1080,16,256,0,AMD,2.02,55890.72
Dell,Notebook,Linux,Intel Core i7,15.6,Normal,0,0,1366,768,8,0,0,AMD,2.3,42943.1472
Dell,Notebook,Linux,Intel Core i7,17.3,Full HD,0,0,1920,1080,8,0,0,AMD,2.83,46087.2
Dell,Notebook,Linux,Intel Core i7,17.3,Full HD,0,0,1920,1080,8,8,0,AMD,2.8,58554.72
Dell,Notebook,Linux,Intel Pentium,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.2,19113.9336
Dell,Notebook,Windows 10,Intel Celeron,15.6,Normal,0,0,1366,768,2,0,0,Intel,2.2,20193.12
Dell,Notebook,Windows 10,Intel Celeron,15.6,Normal,0,0,1366,768,4,0,0,Intel,1.8,16463.52
Dell,Notebook,Windows 10,Intel Core i3,13.3,Normal,0,0,1366,768,4,0,0,Intel,1.65,45234.72
Dell,Notebook,Windows 10,Intel Core i3,13.3,Normal,0,0,1366,768,4,8,0,Intel,1.65,36709.92
Dell,Notebook,Windows 10,Intel Core i3,14.0,Full HD,0,0,1920,1080,4,8,0,Intel,1.6,39207.1536
Dell,Notebook,Windows 10,Intel Core i3,14.0,Normal,0,0,1366,768,4,0,0,Intel,1.76,31168.8
Dell,Notebook,Windows 10,Intel Core i3,14.0,Normal,0,0,1366,768,8,8,0,Intel,1.79,39427.2
Dell,Notebook,Windows 10,Intel Core i3,15.6,Full HD,0,0,1920,1080,4,0,0,AMD,2.2,23922.72
Dell,Notebook,Windows 10,Intel Core i3,15.6,Full HD,0,0,1920,1080,4,256,0,AMD,2.2,26581.392
Dell,Notebook,Windows 10,Intel Core i3,15.6,Full HD,0,0,1920,1080,8,256,0,AMD,2.0,39373.92
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.06,25679.8944
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.29,26107.2
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366,768,4,0,0,AMD,2.18,32817.816
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366,768,4,0,0,AMD,2.2,29073.2976
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.18,30508.127999999997
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.3,22305.1392
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366,768,4,8,0,AMD,2.3,26586.72
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366,768,4,8,0,Intel,2.18,29144.16
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366,768,6,0,0,Intel,2.3,24455.52
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366,768,8,0,0,Intel,2.3,24455.52
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366,768,8,256,0,Intel,2.0,35431.2
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,1,1366,768,6,0,0,Intel,2.3,23389.92
Dell,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,1,1366,768,8,0,0,Intel,2.3,24988.8528
Dell,Notebook,Windows 10,Intel Core i3,17.3,Normal,0,0,1600,900,4,0,0,AMD,2.36,35111.52
Dell,Notebook,Windows 10,Intel Core i5,13.3,Full HD,0,1,1920,1080,8,0,0,Intel,1.62,34578.72
Dell,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920,1080,8,8,0,Intel,1.6,59620.32
Dell,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920,1080,8,256,0,Intel,1.36,76030.56
Dell,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920,1080,8,256,0,Intel,1.56,65481.12
Dell,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920,1080,8,256,0,Intel,1.6,54984.96
Dell,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920,1080,8,256,0,Intel,1.64,68184.0144
Dell,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920,1080,8,256,0,Nvidia,1.64,62817.12
Dell,Notebook,Windows 10,Intel Core i5,14.0,Normal,0,0,1366,768,4,0,0,Intel,1.6,46620.0
Dell,Notebook,Windows 10,Intel Core i5,14.0,Normal,0,0,1366,768,4,0,0,Intel,1.76,40226.4
Dell,Notebook,Windows 10,Intel Core i5,14.0,Normal,0,0,1366,768,8,256,0,Intel,1.6,60031.1088
Dell,Notebook,Windows 10,Intel Core i5,15.6,4K Ultra HD,0,1,3840,2160,8,256,0,Nvidia,2.06,93186.72
Dell,Notebook,Windows 10,Intel Core i5,15.6,4K Ultra HD,1,1,3840,2160,8,256,0,Nvidia,2.04,119916.2304
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,4,0,0,AMD,2.3,31168.8
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,4,0,0,AMD,2.2,41345.28
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,4,0,0,Intel,2.18,35004.96
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,4,0,0,Intel,2.25,29783.52
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,4,8,0,Nvidia,2.18,48618.0
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,4,256,0,AMD,2.2,39906.72
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,4,256,0,AMD,2.3,34045.92
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,0,0,Intel,1.9,49816.8
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,0,0,Intel,2.09,55754.3232
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,0,0,AMD,2.24,30103.2
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,0,0,AMD,2.36,34035.264
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,0,0,Intel,2.18,44542.08
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,0,0,AMD,2.02,40439.52
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,8,0,Intel,1.9,50349.6
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,8,0,AMD,2.33,44968.32
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,AMD,2.13,38787.84
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,AMD,2.18,42081.0768
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,AMD,2.2,42555.0024
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,AMD,2.36,47365.92
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,Intel,1.9,65232.30240000001
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,Intel,2.18,41158.8
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,Nvidia,2.0,60885.72
Dell,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,16,512,0,Intel,1.93,76012.4448
Dell,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,4,0,0,AMD,2.25,31914.72
Dell,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,4,0,0,Intel,1.9,43956.0
Dell,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,4,0,0,Intel,1.93,51095.52
Dell,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,4,0,0,Intel,1.95,38889.072
Dell,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,4,0,0,AMD,2.18,36496.2672
Dell,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.18,37725.4368
Dell,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,8,0,0,Intel,1.9,53733.9456
Dell,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,8,0,0,AMD,2.36,34045.3872
Dell,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,8,0,0,AMD,2.5,41771.52
Dell,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,8,0,0,Intel,2.14,28768.536
Dell,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,8,8,0,Intel,1.95,43156.8
Dell,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,8,8,0,Intel,2.18,38041.3872
Dell,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,12,0,0,Intel,2.25,34578.72
Dell,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,1,1366,768,8,0,0,Intel,2.36,29696.6736
Dell,Notebook,Windows 10,Intel Core i5,17.3,Full HD,0,0,1920,1080,8,8,0,AMD,2.8,57808.8
Dell,Notebook,Windows 10,Intel Core i5,17.3,Full HD,1,0,1920,1080,8,8,0,AMD,2.8,52161.12
Dell,Notebook,Windows 10,Intel Core i7,15.6,4K Ultra HD,0,1,3840,2160,16,512,0,Nvidia,2.06,127712.16
Dell,Notebook,Windows 10,Intel Core i7,15.6,4K Ultra HD,0,1,3840,2160,16,1000,0,Nvidia,2.06,127818.72
Dell,Notebook,Windows 10,Intel Core i7,15.6,4K Ultra HD,0,1,3840,2160,32,1000,0,Nvidia,2.06,140605.92
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,4,256,0,AMD,2.18,39373.92
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,0,0,Nvidia,1.98,51202.08
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,8,0,AMD,2.36,52161.12
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,8,0,Intel,2.02,45554.4
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,8,0,Nvidia,2.0,64308.96
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,8,0,AMD,2.02,51729.552
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,8,0,AMD,2.2,52480.8
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,256,0,AMD,2.13,40908.384
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,256,0,AMD,2.2,43023.6
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,256,0,AMD,2.33,47898.72
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,256,0,AMD,3.575,48964.32
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,256,0,Nvidia,1.93,72940.32
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,256,0,Nvidia,2.0,97449.12
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,256,0,Nvidia,2.18,53807.472
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,256,0,AMD,2.02,60867.072
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,16,0,0,AMD,2.32,52746.6672
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,16,256,0,AMD,2.3,62938.0656
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,16,256,0,Nvidia,1.93,81912.1392
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,16,256,0,AMD,2.2,62716.9536
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,16,512,0,Nvidia,2.06,101178.72
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,1,1920,1080,16,0,0,AMD,2.3,45768.0528
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,1,0,1920,1080,8,256,0,Nvidia,2.16,60223.9824
Dell,Notebook,Windows 10,Intel Core i7,15.6,Full HD,1,0,1920,1080,8,512,0,Nvidia,2.16,67239.36
Dell,Notebook,Windows 10,Intel Core i7,15.6,Normal,0,0,1366,768,8,0,0,AMD,2.36,39906.72
Dell,Notebook,Windows 10,Intel Core i7,15.6,Normal,0,0,1366,768,12,0,0,Intel,2.3,37992.3696
Dell,Notebook,Windows 10,Intel Core i7,17.3,Full HD,0,0,1920,1080,8,8,0,AMD,2.8,59327.28
Dell,Notebook,Windows 10,Intel Core i7,17.3,Full HD,0,0,1920,1080,16,256,0,AMD,2.8,71794.8
